Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
395,Mikayil Ngor Faye,sn SEN,DF,Rennes,20,2004,11,7,688,7.6,0,0,0,0,0,0,1,1,0.4,0.4,0.0,0.4,12,35,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,Ligue 1,2024/25
396,Steve Ngoura,fr FRA,FW,Le Havre,19,2005,8,2,289,3.2,0,0,0,0,0,0,0,0,1.3,1.3,0.4,1.7,3,8,19,0.00,0.00,0.00,0.00,0.00,0.40,0.14,0.54,0.40,0.54,Matches,Ligue 1,2024/25
397,Bernard Nguene,cm CMR,FW,Nice,17,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
398,Moussa Niakhate,sn SEN,DF,Lyon,28,1996,31,30,"2,726",30.3,0,0,0,0,0,0,2,0,0.1,0.1,1.0,1.1,34,111,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches,Ligue 1,2024/25
399,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,22,2002,22,19,"1,707",19.0,1,0,1,1,0,0,4,1,1.0,1.0,0.0,1.0,5,39,4,0.05,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.05,0.05,Matches,Ligue 1,2024/25
400,Ibrahima Niane,sn SEN,FW,Angers,25,1999,24,8,943,10.5,3,1,4,2,1,1,0,0,5.7,4.9,1.0,6.0,19,9,50,0.29,0.10,0.38,0.19,0.29,0.55,0.10,0.64,0.47,0.57,Matches,Ligue 1,2024/25
401,Rasmus Nicolaisen,dk DEN,DF,Toulouse,27,1997,7,7,623,6.9,0,1,1,0,0,0,0,0,0.4,0.4,0.2,0.7,3,27,2,0.00,0.14,0.14,0.00,0.14,0.06,0.03,0.10,0.06,0.10,Matches,Ligue 1,2024/25
402,Arnaud Nordin,fr FRA,FW,Montpellier,26,1998,16,14,"1,166",13.0,4,1,5,3,1,2,2,0,4.1,2.5,0.9,3.4,51,23,111,0.31,0.08,0.39,0.23,0.31,0.32,0.07,0.39,0.19,0.26,Matches,Ligue 1,2024/25
403,Plamedi Nsingi,,MF,Nantes,23,2000,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.21,0.00,1.21,1.21,1.21,Matches,Ligue 1,2024/25
404,Ernest Nuamah,gh GHA,"FW,MF",Lyon,20,2003,23,13,"1,052",11.7,3,1,4,3,0,0,2,0,2.2,2.2,1.5,3.7,44,33,131,0.26,0.09,0.34,0.26,0.34,0.19,0.13,0.32,0.19,0.32,Matches,Ligue 1,2024/25
405,Rabby Nzingoula,cg CGO,MF,Montpellier,18,2005,27,20,"1,689",18.8,1,0,1,1,0,0,11,0,1.0,1.0,1.6,2.6,25,40,38,0.05,0.00,0.05,0.05,0.05,0.06,0.09,0.14,0.06,0.14,Matches,Ligue 1,2024/25
406,M'Bala Nzola,ao ANG,FW,Lens,27,1996,21,16,"1,460",16.2,6,1,7,6,0,0,3,1,8.6,8.6,1.3,9.9,26,22,118,0.37,0.06,0.43,0.37,0.43,0.53,0.08,0.61,0.53,0.61,Matches,Ligue 1,2024/25
407,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20,2004,2,2,125,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,2,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.02,0.08,Matches,Ligue 1,2024/25
408,Hamzat Ojediran,ng NGA,"MF,FW",Lens,20,2003,17,1,416,4.6,1,0,1,1,0,0,5,0,0.6,0.6,0.4,1.0,4,22,2,0.22,0.00,0.22,0.22,0.22,0.12,0.09,0.22,0.12,0.22,Matches,Ligue 1,2024/25
409,Joseph Okumu,ke KEN,DF,Reims,27,1997,22,20,"1,695",18.8,1,0,1,1,0,0,5,1,1.0,1.0,0.1,1.2,18,116,1,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches,Ligue 1,2024/25
410,Kazeem Olaigbe,be BEL,"MF,FW",Rennes,21,2003,10,3,299,3.3,0,2,2,0,0,0,0,0,0.3,0.3,1.9,2.2,17,18,32,0.00,0.60,0.60,0.00,0.60,0.09,0.57,0.67,0.09,0.67,Matches,Ligue 1,2024/25
411,Ben Old,nz NZL,"FW,MF",Saint-Étienne,21,2002,13,4,528,5.9,0,0,0,0,0,0,0,0,1.0,1.0,0.8,1.8,16,14,48,0.00,0.00,0.00,0.00,0.00,0.17,0.14,0.31,0.17,0.31,Matches,Ligue 1,2024/25
412,Warmed Omari,km COM,DF,Lyon,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
413,Becir Omeragic,ch SUI,DF,Montpellier,22,2002,22,21,"1,799",20.0,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,21,51,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,Ligue 1,2024/25
414,Andrew Omobamidele,ie IRL,DF,Strasbourg,22,2002,10,6,539,6.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
415,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,28,1995,31,9,957,10.6,4,1,5,4,0,0,1,1,4.0,4.0,1.1,5.1,17,33,74,0.38,0.09,0.47,0.38,0.47,0.37,0.10,0.47,0.37,0.47,Matches,Ligue 1,2024/25
416,Christopher Operi,ci CIV,"DF,FW",Le Havre,27,1997,13,13,"1,169",13.0,0,2,2,0,0,0,2,1,0.3,0.3,2.2,2.5,28,52,65,0.00,0.15,0.15,0.00,0.15,0.02,0.17,0.19,0.02,0.19,Matches,Ligue 1,2024/25
417,Fredrik Oppegard,no NOR,DF,Auxerre,21,2002,9,2,273,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,7,11,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,Ligue 1,2024/25
418,Victor Orakpo,ng NGA,FW,Nice,18,2006,4,0,36,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,4,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.81,0.81,0.81,Matches,Ligue 1,2024/25
419,Ike Orazi,ie IRL,MF,Reims,17,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
420,Gift Orban,ng NGA,"FW,DF",Lyon,22,2002,3,2,186,2.1,2,0,2,2,0,0,1,0,1.2,1.2,0.0,1.2,1,2,12,0.97,0.00,0.97,0.97,0.97,0.59,0.01,0.60,0.59,0.60,Matches,Ligue 1,2024/25
421,Gabriel Osho,ng NGA,DF,Auxerre,25,1998,20,20,"1,654",18.4,1,0,1,1,0,0,1,1,1.0,1.0,0.1,1.1,12,43,2,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches,Ligue 1,2024/25
422,Jibril Othman,tn TUN,FW,Saint-Étienne,20,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
423,Guimissongui Ouattara,fr FRA,"DF,FW",Strasbourg,18,2005,17,3,471,5.2,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,7,18,14,0.19,0.19,0.38,0.19,0.38,0.06,0.10,0.16,0.06,0.16,Matches,Ligue 1,2024/25
424,Kassoum Ouattara,fr FRA,"DF,FW",Monaco,19,2004,12,5,391,4.3,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.4,15,16,35,0.00,0.23,0.23,0.00,0.23,0.04,0.28,0.31,0.04,0.31,Matches,Ligue 1,2024/25
425,Zinédine Ould Khaled,fr FRA,MF,Angers,24,2000,10,4,343,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,11,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,Ligue 1,2024/25
426,Beres Owusu,fr FRA,DF,Saint-Étienne,20,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,Ligue 1,2024/25
427,Elisha Owusu,gh GHA,MF,Auxerre,26,1997,28,28,"2,344",26.0,1,3,4,1,0,0,7,0,0.4,0.4,1.0,1.4,8,78,33,0.04,0.12,0.15,0.04,0.15,0.01,0.04,0.05,0.01,0.05,Matches,Ligue 1,2024/25
428,Willian Pacho,ec ECU,DF,Paris S-G,22,2001,28,23,"2,132",23.7,0,1,1,0,0,0,2,0,0.3,0.3,0.3,0.6,3,53,1,0.00,0.04,0.04,0.00,0.04,0.01,0.01,0.02,0.01,0.02,Matches,Ligue 1,2024/25
429,Nicolas Pallois,fr FRA,DF,Nantes,36,1987,26,23,"2,017",22.4,0,2,2,0,0,0,9,0,0.4,0.4,0.4,0.8,6,52,5,0.00,0.09,0.09,0.00,0.09,0.02,0.02,0.04,0.02,0.04,Matches,Ligue 1,2024/25
430,Nicolas Pays,fr FRA,"FW,MF",Montpellier,20,2003,9,4,447,5.0,0,0,0,0,0,0,0,0,1.3,1.3,0.1,1.5,21,14,53,0.00,0.00,0.00,0.00,0.00,0.27,0.03,0.29,0.27,0.29,Matches,Ligue 1,2024/25
431,Kévin Pedro,fr FRA,DF,Saint-Étienne,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
432,Jordan Pefok,us USA,FW,Reims,28,1996,7,6,380,4.2,1,0,1,1,0,0,0,0,0.9,0.9,0.7,1.6,3,4,7,0.24,0.00,0.24,0.24,0.24,0.21,0.17,0.38,0.21,0.38,Matches,Ligue 1,2024/25
433,Théo Pellenard,fr FRA,DF,Auxerre,30,1994,2,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
434,Timothee Pembele,fr FRA,DF,Le Havre,21,2002,20,12,"1,113",12.4,1,0,1,1,0,0,3,0,1.3,1.3,0.1,1.4,27,43,44,0.08,0.00,0.08,0.08,0.08,0.10,0.01,0.11,0.10,0.11,Matches,Ligue 1,2024/25
435,Faris Pemi Moumbagna,cm CMR,FW,Marseille,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
436,Óscar Perea,co COL,"MF,DF",Strasbourg,18,2005,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,Ligue 1,2024/25
437,Mathias Pereira Lage,pt POR,"FW,MF",Brest,27,1996,29,18,"1,571",17.5,2,7,9,2,0,0,4,0,3.3,3.3,3.5,6.8,32,41,100,0.11,0.40,0.52,0.11,0.52,0.19,0.20,0.39,0.19,0.39,Matches,Ligue 1,2024/25
438,Lucas Perri,br BRA,GK,Lyon,26,1997,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
439,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,28,1996,34,31,"2,691",29.9,10,11,21,10,0,0,2,0,6.1,6.1,7.8,13.9,83,142,125,0.33,0.37,0.70,0.33,0.70,0.20,0.26,0.47,0.20,0.47,Matches,Ligue 1,2024/25
440,Prosper Peter,ng NGA,"MF,FW",Angers,16,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
441,Léo Pétrot,fr FRA,DF,Saint-Étienne,27,1997,31,29,"2,634",29.3,0,3,3,0,0,0,4,0,0.6,0.6,1.6,2.2,28,93,100,0.00,0.10,0.10,0.00,0.10,0.02,0.06,0.08,0.02,0.08,Matches,Ligue 1,2024/25
442,Đorđe Petrović,rs SRB,GK,Strasbourg,24,1999,31,31,"2,790",31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
443,Tom Pouilly,fr FRA,"DF,MF",Lens,21,2003,10,2,273,3.0,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.9,12,11,34,0.00,0.00,0.00,0.00,0.00,0.14,0.15,0.28,0.14,0.28,Matches,Ligue 1,2024/25
444,Adrien Rabiot,fr FRA,MF,Marseille,29,1995,29,27,"2,485",27.6,9,4,13,9,0,0,4,0,7.3,7.3,3.8,11.1,79,168,174,0.33,0.14,0.47,0.33,0.47,0.26,0.14,0.40,0.26,0.40,Matches,Ligue 1,2024/25
445,Gonçalo Ramos,pt POR,FW,Paris S-G,23,2001,22,12,"1,066",11.8,10,3,13,8,2,3,1,0,13.6,11.3,2.2,13.4,11,24,63,0.84,0.25,1.10,0.68,0.93,1.15,0.18,1.33,0.95,1.13,Matches,Ligue 1,2024/25
446,Lilian Raolisoa,fr FRA,"DF,FW",Angers,24,2000,29,14,"1,318",14.6,0,3,3,0,0,0,1,2,0.7,0.7,2.0,2.7,33,47,62,0.00,0.20,0.20,0.00,0.20,0.05,0.13,0.18,0.05,0.18,Matches,Ligue 1,2024/25
447,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,27,1997,13,7,724,8.0,1,0,1,1,0,0,3,0,0.8,0.8,0.2,1.0,5,31,12,0.12,0.00,0.12,0.12,0.12,0.10,0.02,0.12,0.10,0.12,Matches,Ligue 1,2024/25
448,Guillaume Restes,fr FRA,GK,Toulouse,19,2005,29,29,"2,543",28.3,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
449,Alexsandro Ribeiro,br BRA,DF,Lille,24,1999,30,30,"2,700",30.0,1,1,2,1,0,0,10,0,1.6,1.6,0.4,2.0,25,178,8,0.03,0.03,0.07,0.03,0.07,0.05,0.01,0.07,0.05,0.07,Matches,Ligue 1,2024/25
450,Alejandro Rodriguez,pt POR,MF,Lyon,16,2008,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
451,Valentin Rongier,fr FRA,"MF,DF",Marseille,29,1994,25,17,"1,562",17.4,3,1,4,3,0,0,5,0,1.0,1.0,1.1,2.1,25,110,28,0.17,0.06,0.23,0.17,0.23,0.06,0.06,0.12,0.06,0.12,Matches,Ligue 1,2024/25
452,Pablo Rosario,do DOM,"MF,DF",Nice,27,1997,29,21,"1,775",19.7,3,1,4,2,1,1,6,1,3.8,3.0,0.6,3.5,17,89,25,0.15,0.05,0.20,0.10,0.15,0.19,0.03,0.22,0.15,0.18,Matches,Ligue 1,2024/25
453,Anthony Rouault,fr FRA,DF,Rennes,23,2001,11,11,972,10.8,0,0,0,0,0,0,3,0,0.5,0.5,0.0,0.5,3,36,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,Ligue 1,2024/25
454,Jon Rowe,eng ENG,"FW,MF",Marseille,21,2003,28,6,807,9.0,3,3,6,3,0,0,2,0,3.5,3.5,4.5,8.0,30,31,96,0.33,0.33,0.67,0.33,0.67,0.39,0.50,0.89,0.39,0.89,Matches,Ligue 1,2024/25
455,Fabián Ruiz Peña,es ESP,MF,Paris S-G,28,1996,30,21,"1,923",21.4,4,5,9,4,0,0,1,0,4.3,4.3,4.7,9.0,47,205,92,0.19,0.23,0.42,0.19,0.42,0.20,0.22,0.42,0.20,0.42,Matches,Ligue 1,2024/25
456,Gerónimo Rulli,ar ARG,GK,Marseille,32,1992,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
457,Mathew Ryan,au AUS,GK,Lens,32,1992,14,14,"1,260",14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
458,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,26,1997,15,7,653,7.3,0,0,0,0,0,0,1,0,1.9,1.9,0.6,2.5,11,15,39,0.00,0.00,0.00,0.00,0.00,0.27,0.08,0.35,0.27,0.35,Matches,Ligue 1,2024/25
459,Falaye Sacko,ml MLI,DF,Montpellier,29,1995,16,14,"1,233",13.7,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,21,59,34,0.00,0.07,0.07,0.00,0.07,0.00,0.01,0.01,0.00,0.01,Matches,Ligue 1,2024/25
460,Matvei Safonov,ru RUS,GK,Paris S-G,25,1999,10,9,879,9.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
461,Modibo Sagnan,ml MLI,DF,Montpellier,25,1999,27,24,"2,141",23.8,2,0,2,2,0,0,10,0,0.7,0.7,0.6,1.3,13,51,3,0.08,0.00,0.08,0.08,0.08,0.03,0.03,0.06,0.03,0.06,Matches,Ligue 1,2024/25
462,Osame Sahraoui,ma MAR,"FW,MF",Lille,23,2001,30,10,"1,293",14.4,3,3,6,3,0,0,1,0,2.9,2.9,3.6,6.5,69,89,159,0.21,0.21,0.42,0.21,0.42,0.20,0.25,0.45,0.20,0.45,Matches,Ligue 1,2024/25
463,Wesley Saïd,fr FRA,FW,Lens,29,1995,24,11,905,10.1,3,0,3,3,0,0,4,0,3.2,3.2,1.0,4.2,16,24,53,0.30,0.00,0.30,0.30,0.30,0.32,0.10,0.42,0.32,0.42,Matches,Ligue 1,2024/25
464,Théo Sainte-Luce,fr FRA,DF,Montpellier,25,1998,16,11,"1,018",11.3,1,0,1,1,0,0,3,0,1.0,1.0,0.8,1.8,19,22,33,0.09,0.00,0.09,0.09,0.09,0.10,0.07,0.17,0.10,0.17,Matches,Ligue 1,2024/25
465,Ibrahim Salah,ma MAR,FW,Brest,22,2001,12,4,358,4.0,1,1,2,1,0,0,0,0,0.6,0.6,0.6,1.1,15,7,40,0.25,0.25,0.50,0.25,0.50,0.15,0.14,0.29,0.15,0.29,Matches,Ligue 1,2024/25
466,Amine Salama,fr FRA,FW,Reims,24,2000,17,2,373,4.1,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,12,9,28,0.00,0.00,0.00,0.00,0.00,0.17,0.08,0.25,0.17,0.25,Matches,Ligue 1,2024/25
467,Mohammed Salisu,gh GHA,DF,Monaco,25,1999,15,11,"1,023",11.4,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.8,8,68,3,0.09,0.00,0.09,0.09,0.09,0.07,0.00,0.07,0.07,0.07,Matches,Ligue 1,2024/25
468,Yoann Salmier,gf GUF,DF,Le Havre,31,1992,13,9,797,8.9,0,0,0,0,0,0,3,0,0.8,0.8,0.2,1.1,7,24,1,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12,Matches,Ligue 1,2024/25
469,Mama Samba Baldé,gw GNB,FW,Lyon,28,1995,2,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches,Ligue 1,2024/25
470,Mama Samba Baldé,gw GNB,FW,Brest,28,1995,27,12,"1,149",12.8,2,3,5,2,0,0,4,0,3.0,3.0,2.1,5.1,35,22,100,0.16,0.23,0.39,0.16,0.39,0.24,0.17,0.40,0.24,0.40,Matches,Ligue 1,2024/25
471,Brice Samba,fr FRA,GK,Rennes,30,1994,17,17,"1,529",17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
472,Brice Samba,fr FRA,GK,Lens,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
473,Arouna Sangante,sn SEN,DF,Le Havre,22,2002,16,16,"1,244",13.8,3,0,3,3,0,0,4,1,1.0,1.0,0.1,1.1,11,48,3,0.22,0.00,0.22,0.22,0.22,0.07,0.01,0.08,0.07,0.08,Matches,Ligue 1,2024/25
474,Nhoa Sangui,fr FRA,"DF,MF",Reims,18,2006,26,10,"1,158",12.9,0,2,2,0,0,0,3,0,0.1,0.1,0.5,0.6,21,45,53,0.00,0.16,0.16,0.00,0.16,0.01,0.04,0.05,0.01,0.05,Matches,Ligue 1,2024/25
475,Morgan Sanson,fr FRA,MF,Nice,29,1994,6,3,235,2.6,3,0,3,3,0,0,0,0,1.5,1.5,0.1,1.6,5,13,17,1.15,0.00,1.15,1.15,1.15,0.58,0.02,0.60,0.58,0.60,Matches,Ligue 1,2024/25
476,Baptiste Santamaria,fr FRA,MF,Nice,29,1995,13,11,927,10.3,0,0,0,0,0,0,1,0,0.9,0.9,1.0,1.9,10,45,11,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.18,0.09,0.18,Matches,Ligue 1,2024/25
477,Baptiste Santamaria,fr FRA,MF,Rennes,29,1995,10,5,482,5.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,28,9,0.00,0.19,0.19,0.00,0.19,0.02,0.05,0.07,0.02,0.07,Matches,Ligue 1,2024/25
478,Andrey Santos,br BRA,MF,Strasbourg,20,2004,32,32,"2,855",31.7,10,3,13,10,0,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.32,0.09,0.41,0.32,0.41,0.16,0.10,0.27,0.16,0.27,Matches,Ligue 1,2024/25
479,Tiago Santos,pt POR,DF,Lille,22,2002,7,4,404,4.5,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,24,17,43,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.22,0.09,0.22,Matches,Ligue 1,2024/25
480,Malang Sarr,fr FRA,DF,Lens,25,1999,21,15,"1,385",15.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,4,54,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,Ligue 1,2024/25
481,Mamadou Sarr,fr FRA,DF,Strasbourg,18,2005,27,27,"2,365",26.3,0,1,1,0,0,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.00,0.04,0.04,0.00,0.04,0.03,0.01,0.04,0.03,0.04,Matches,Ligue 1,2024/25
482,Martin Satriano,uy URU,"FW,DF",Lens,23,2001,7,0,88,1.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,2,14,0.00,0.00,0.00,0.00,0.00,0.37,0.12,0.50,0.37,0.50,Matches,Ligue 1,2024/25
483,Téji Savanier,fr FRA,MF,Montpellier,32,1991,31,27,"2,363",26.3,2,5,7,0,2,2,4,1,3.8,2.3,6.9,9.1,26,183,108,0.08,0.19,0.27,0.00,0.19,0.15,0.27,0.42,0.09,0.36,Matches,Ligue 1,2024/25
484,Niklas Schmidt,de GER,MF,Toulouse,26,1998,9,2,205,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,2,23,1,0.00,0.44,0.44,0.00,0.44,0.03,0.31,0.34,0.03,0.34,Matches,Ligue 1,2024/25
485,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,21,2003,13,1,190,2.1,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,6,3,10,0.00,0.00,0.00,0.00,0.00,0.35,0.01,0.35,0.35,0.35,Matches,Ligue 1,2024/25
486,Alidu Seidu,gh GHA,DF,Rennes,24,2000,11,10,803,8.9,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,23,41,17,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches,Ligue 1,2024/25
487,Hiroki Sekine,jp JPN,DF,Reims,21,2002,15,9,887,9.9,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,22,39,40,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,Ligue 1,2024/25
488,Marvin Senaya,tg TOG,DF,Strasbourg,23,2001,10,1,227,2.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,Ligue 1,2024/25
489,Djibril Sidibé,fr FRA,DF,Toulouse,32,1992,28,24,"2,101",23.3,0,3,3,0,0,0,1,0,0.4,0.4,2.9,3.3,16,121,50,0.00,0.13,0.13,0.00,0.13,0.02,0.13,0.14,0.02,0.14,Matches,Ligue 1,2024/25
490,Vincent Sierro,ch SUI,MF,Toulouse,28,1995,29,27,"2,402",26.7,5,1,6,3,2,2,4,0,4.2,2.7,3.6,6.3,15,147,27,0.19,0.04,0.22,0.11,0.15,0.16,0.14,0.29,0.10,0.24,Matches,Ligue 1,2024/25
491,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,27,1997,27,21,"1,929",21.4,0,6,6,0,0,0,3,0,0.2,0.2,5.0,5.2,57,102,142,0.00,0.28,0.28,0.00,0.28,0.01,0.24,0.24,0.01,0.24,Matches,Ligue 1,2024/25
492,Abdallah Sima,sn SEN,"FW,MF",Brest,23,2001,27,14,"1,238",13.8,7,2,9,7,0,0,2,0,5.9,5.9,1.0,6.9,36,24,92,0.51,0.15,0.65,0.51,0.65,0.43,0.07,0.50,0.43,0.50,Matches,Ligue 1,2024/25
493,Moses Simon,ng NGA,"FW,MF",Nantes,29,1995,32,31,"2,609",29.0,8,10,18,4,4,4,2,0,5.8,2.7,6.7,9.4,147,59,222,0.28,0.34,0.62,0.14,0.48,0.20,0.23,0.43,0.09,0.32,Matches,Ligue 1,2024/25
494,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,24,1999,34,25,"2,299",25.5,5,8,13,4,1,1,5,0,6.5,5.7,5.5,11.3,53,62,193,0.20,0.31,0.51,0.16,0.47,0.25,0.22,0.47,0.22,0.44,Matches,Ligue 1,2024/25
