Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
347,Iván Martín,es ESP,MF,Girona,25,1999,32,24,"2,039",22.7,1,1,2,1,0,0,1,0,1.8,1.8,1.9,3.6,57,131,76,0.04,0.04,0.09,0.04,0.09,0.08,0.08,0.16,0.08,0.16,Matches,laliga,2024/25
348,Jon Martin,es ESP,DF,Real Sociedad,18,2006,13,6,904,10.0,0,1,1,0,0,0,2,0,0.6,0.6,0.2,0.8,4,34,0,0.00,0.10,0.10,0.00,0.10,0.06,0.02,0.08,0.06,0.08,Matches,laliga,2024/25
349,Mario Martín,es ESP,MF,Valladolid,20,2004,30,20,"1,748",19.4,0,1,1,0,0,0,8,3,1.8,1.8,1.4,3.2,18,66,22,0.00,0.05,0.05,0.00,0.05,0.09,0.07,0.16,0.09,0.16,Matches,laliga,2024/25
350,Arnau Martinez,es ESP,"DF,MF",Girona,21,2003,32,30,"2,624",29.2,2,2,4,2,0,0,3,0,1.2,1.2,2.2,3.5,41,162,102,0.07,0.07,0.14,0.07,0.14,0.04,0.08,0.12,0.04,0.12,Matches,laliga,2024/25
351,Iñigo Martínez,es ESP,DF,Barcelona,33,1991,28,28,"2,490",27.7,0,4,4,0,0,0,5,0,0.5,0.5,2.6,3.1,70,260,11,0.00,0.14,0.14,0.00,0.14,0.02,0.10,0.11,0.02,0.11,Matches,laliga,2024/25
352,Javi Martínez,es ESP,MF,Osasuna,24,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
353,Ramón Martínez,es ESP,DF,Sevilla,21,2002,5,2,261,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,1,5,2,0.34,0.00,0.34,0.34,0.34,0.12,0.02,0.14,0.12,0.14,Matches,laliga,2024/25
354,Toni Martínez,es ESP,FW,Alavés,27,1997,28,9,"1,012",11.2,4,0,4,4,0,0,1,0,3.6,3.6,0.6,4.2,13,11,57,0.36,0.00,0.36,0.36,0.36,0.32,0.05,0.37,0.32,0.37,Matches,laliga,2024/25
355,Javi Martón,es ESP,"FW,MF",Athletic Club,25,1999,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
356,Marvin,es ESP,"DF,FW",Las Palmas,24,2000,23,9,"1,038",11.5,0,0,0,0,0,0,4,0,0.2,0.2,1.1,1.3,29,30,72,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches,laliga,2024/25
357,Omar Mascarell,gq EQG,MF,Mallorca,31,1993,32,21,"1,992",22.1,1,0,1,1,0,0,5,1,0.5,0.5,0.2,0.7,10,75,12,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches,laliga,2024/25
358,Jaime Mata,es ESP,"FW,MF",Las Palmas,35,1988,30,4,656,7.3,0,0,0,0,0,0,9,0,2.6,2.6,0.1,2.8,6,10,48,0.00,0.00,0.00,0.00,0.00,0.36,0.02,0.38,0.36,0.38,Matches,laliga,2024/25
359,Borja Mayoral,es ESP,FW,Getafe,27,1997,24,7,"1,114",12.4,5,1,6,4,1,1,0,0,3.4,2.6,0.9,3.6,10,13,43,0.40,0.08,0.48,0.32,0.40,0.28,0.07,0.35,0.21,0.29,Matches,laliga,2024/25
360,Kylian Mbappé,fr FRA,FW,Real Madrid,25,1998,34,34,"2,907",32.3,31,3,34,24,7,9,3,1,25.9,18.6,7.7,26.3,150,140,386,0.96,0.09,1.05,0.74,0.84,0.80,0.24,1.04,0.58,0.81,Matches,laliga,2024/25
361,Oliver McBurnie,sct SCO,FW,Las Palmas,28,1996,34,20,"1,837",20.4,3,6,9,3,0,0,3,0,4.8,4.8,2.8,7.6,7,27,75,0.15,0.29,0.44,0.15,0.44,0.24,0.14,0.37,0.24,0.37,Matches,laliga,2024/25
362,Scott McKenna,sct SCO,DF,Las Palmas,27,1996,29,28,"2,466",27.4,0,0,0,0,0,0,5,1,1.1,1.1,0.7,1.8,11,45,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,laliga,2024/25
363,Mateo Mejía,es ESP,FW,Sevilla,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
364,Arthur Melo,br BRA,MF,Girona,27,1996,15,10,941,10.5,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,24,70,17,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,laliga,2024/25
365,Brais Méndez,es ESP,MF,Real Sociedad,27,1997,27,19,"1,531",17.0,3,2,5,3,0,0,4,0,3.5,3.5,2.0,5.5,32,91,86,0.18,0.12,0.29,0.18,0.29,0.21,0.12,0.33,0.21,0.33,Matches,laliga,2024/25
366,Ferland Mendy,fr FRA,DF,Real Madrid,29,1995,14,12,"1,005",11.2,0,1,1,0,0,0,1,1,0.0,0.0,0.5,0.5,12,36,40,0.00,0.09,0.09,0.00,0.09,0.00,0.05,0.05,0.00,0.05,Matches,laliga,2024/25
367,Nobel Mendy,fr FRA,DF,Betis,19,2004,2,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
368,Víctor Meseguer,es ESP,MF,Valladolid,25,1999,14,2,418,4.6,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,2,22,22,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.15,0.15,0.15,Matches,laliga,2024/25
369,Miguel,es ESP,FW,Leganés,24,1999,34,17,"1,724",19.2,1,3,4,0,1,2,3,0,4.9,3.3,1.4,4.8,14,16,90,0.05,0.16,0.21,0.00,0.16,0.26,0.07,0.33,0.17,0.25,Matches,laliga,2024/25
370,Éder Militão,br BRA,DF,Real Madrid,26,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.6,0.6,0.5,1.1,7,46,1,0.10,0.10,0.19,0.10,0.19,0.06,0.05,0.11,0.06,0.11,Matches,laliga,2024/25
371,Luis Milla,es ESP,MF,Getafe,29,1994,33,32,"2,875",31.9,1,4,5,0,1,1,6,0,1.8,1.0,3.9,4.9,32,152,30,0.03,0.13,0.16,0.00,0.13,0.06,0.12,0.18,0.03,0.15,Matches,laliga,2024/25
372,Pere Milla,es ESP,"MF,FW",Espanyol,31,1992,20,1,456,5.1,3,0,3,3,0,0,3,0,1.5,1.5,0.3,1.8,9,13,27,0.59,0.00,0.59,0.59,0.59,0.29,0.06,0.35,0.29,0.35,Matches,laliga,2024/25
373,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25,1999,34,31,"2,729",30.3,4,6,10,4,0,0,6,1,1.5,1.5,5.6,7.1,69,200,194,0.13,0.20,0.33,0.13,0.33,0.05,0.19,0.23,0.05,0.23,Matches,laliga,2024/25
374,Kim Minsu,kr KOR,"MF,FW",Girona,18,2006,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
375,Bojan Miovski,mk MKD,FW,Girona,25,1999,17,12,869,9.7,2,1,3,2,0,0,0,0,2.7,2.7,0.2,2.9,4,4,33,0.21,0.10,0.31,0.21,0.31,0.28,0.02,0.30,0.28,0.30,Matches,laliga,2024/25
376,Rafa Mir,es ESP,"FW,MF",Valencia,27,1997,20,5,753,8.4,1,2,3,1,0,0,4,0,3.0,3.0,0.7,3.8,10,20,28,0.12,0.24,0.36,0.12,0.36,0.36,0.09,0.45,0.36,0.45,Matches,laliga,2024/25
377,Luka Modrić,hr CRO,MF,Real Madrid,38,1985,35,17,"1,827",20.3,2,6,8,2,0,0,7,0,1.6,1.6,7.0,8.5,62,208,63,0.10,0.30,0.39,0.10,0.39,0.08,0.34,0.42,0.08,0.42,Matches,laliga,2024/25
378,Johan Mojica,co COL,DF,Mallorca,31,1992,36,30,"2,755",30.6,1,2,3,1,0,0,5,0,0.9,0.9,4.1,5.0,66,130,142,0.03,0.07,0.10,0.03,0.10,0.03,0.13,0.16,0.03,0.16,Matches,laliga,2024/25
379,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,20,2003,35,32,"2,714",30.2,6,1,7,6,0,0,5,0,5.6,5.6,3.3,8.9,97,116,179,0.20,0.03,0.23,0.20,0.23,0.19,0.11,0.30,0.19,0.30,Matches,laliga,2024/25
380,Nahuel Molina,ar ARG,DF,Atlético Madrid,26,1998,30,17,"1,590",17.7,0,3,3,0,0,0,1,0,0.8,0.8,1.5,2.3,35,61,96,0.00,0.17,0.17,0.00,0.17,0.05,0.08,0.13,0.05,0.13,Matches,laliga,2024/25
381,Jon Moncayola,es ESP,MF,Osasuna,26,1998,32,26,"2,099",23.3,0,0,0,0,0,0,8,0,1.6,1.6,3.7,5.3,25,107,51,0.00,0.00,0.00,0.00,0.00,0.07,0.16,0.23,0.07,0.23,Matches,laliga,2024/25
382,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,27,1997,6,1,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,laliga,2024/25
383,Gerard Moreno,es ESP,FW,Villarreal,32,1992,17,6,721,8.0,3,2,5,0,3,3,0,0,4.2,1.8,3.6,5.5,19,53,60,0.37,0.25,0.62,0.00,0.25,0.53,0.45,0.98,0.23,0.69,Matches,laliga,2024/25
384,Xavier Moreno,es ESP,FW,Valladolid,19,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
385,Mateu Morey,es ESP,DF,Mallorca,24,2000,16,8,741,8.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,17,17,32,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches,laliga,2024/25
386,Ilaix Moriba,gn GUI,MF,Celta Vigo,21,2003,33,22,"2,132",23.7,1,1,2,1,0,0,9,1,1.7,1.7,1.5,3.2,34,119,64,0.04,0.04,0.08,0.04,0.08,0.07,0.06,0.14,0.07,0.14,Matches,laliga,2024/25
387,Manu Morlanes,es ESP,MF,Mallorca,25,1999,23,15,"1,338",14.9,0,0,0,0,0,0,7,0,0.6,0.6,0.3,0.9,16,88,39,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,laliga,2024/25
388,Raúl Moro,es ESP,"MF,FW",Valladolid,21,2002,33,26,"2,341",26.0,4,5,9,4,0,0,2,0,4.1,4.1,5.7,9.8,112,81,190,0.15,0.19,0.35,0.15,0.35,0.16,0.22,0.38,0.16,0.38,Matches,laliga,2024/25
389,Cristhian Mosquera,es ESP,DF,Valencia,20,2004,37,37,"3,319",36.9,1,0,1,1,0,0,6,0,0.4,0.4,0.0,0.4,35,123,6,0.03,0.00,0.03,0.03,0.03,0.01,0.00,0.01,0.01,0.01,Matches,laliga,2024/25
390,Santiago Mouriño,uy URU,DF,Alavés,22,2002,25,20,"1,849",20.5,0,1,1,0,0,0,7,0,0.9,0.9,0.9,1.8,14,46,1,0.00,0.05,0.05,0.00,0.05,0.05,0.04,0.09,0.05,0.09,Matches,laliga,2024/25
391,Abdul Mumin,gh GHA,DF,Rayo Vallecano,26,1998,24,24,"2,017",22.4,2,1,3,2,0,0,6,1,0.6,0.6,0.2,0.8,12,40,6,0.09,0.04,0.13,0.09,0.13,0.03,0.01,0.03,0.03,0.03,Matches,laliga,2024/25
392,Aihen Muñoz,es ESP,DF,Real Sociedad,26,1997,21,13,"1,098",12.2,0,0,0,0,0,0,5,0,0.2,0.2,0.3,0.4,26,38,28,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,laliga,2024/25
393,Álex Muñoz,es ESP,DF,Las Palmas,30,1994,21,18,"1,415",15.7,3,0,3,3,0,0,3,0,0.9,0.9,0.5,1.4,15,45,53,0.19,0.00,0.19,0.19,0.19,0.05,0.03,0.09,0.05,0.09,Matches,laliga,2024/25
394,Iker Muñoz,es ESP,MF,Osasuna,21,2002,23,4,610,6.8,0,1,1,0,0,0,2,0,0.5,0.5,1.0,1.4,6,24,10,0.00,0.15,0.15,0.00,0.15,0.07,0.14,0.21,0.07,0.21,Matches,laliga,2024/25
395,Javier Muñoz,es ESP,"MF,DF",Las Palmas,29,1995,35,28,"2,588",28.8,1,3,4,1,0,0,5,0,1.3,1.3,2.5,3.7,36,108,91,0.03,0.10,0.14,0.03,0.14,0.04,0.09,0.13,0.04,0.13,Matches,laliga,2024/25
396,Víctor Muñoz,es ESP,"FW,DF",Real Madrid,21,2003,2,0,36,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3,0,9,0.00,0.00,0.00,0.00,0.00,1.23,0.00,1.23,1.23,1.23,Matches,laliga,2024/25
397,Vedat Muriqi,xk KVX,FW,Mallorca,30,1994,29,24,"2,058",22.9,7,2,9,5,2,3,1,2,9.7,7.3,2.2,9.5,23,30,103,0.31,0.09,0.39,0.22,0.31,0.42,0.10,0.52,0.32,0.41,Matches,laliga,2024/25
398,Juan Musso,ar ARG,GK,Atlético Madrid,30,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
399,Matija Nastasić,rs SRB,DF,Leganés,31,1993,26,24,"2,110",23.4,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.2,1,59,0,0.04,0.00,0.04,0.04,0.04,0.00,0.01,0.01,0.00,0.01,Matches,laliga,2024/25
400,Natan,br BRA,DF,Betis,23,2001,31,23,"2,175",24.2,1,1,2,1,0,0,5,1,0.3,0.3,0.6,1.0,12,52,6,0.04,0.04,0.08,0.04,0.08,0.01,0.03,0.04,0.01,0.04,Matches,laliga,2024/25
401,Pau Navarro,es ESP,DF,Villarreal,19,2005,17,8,916,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,40,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
402,Roberto Navarro,es ESP,"MF,FW",Mallorca,22,2002,23,15,"1,278",14.2,1,0,1,1,0,0,3,0,2.0,2.0,1.9,3.9,45,51,85,0.07,0.00,0.07,0.07,0.07,0.14,0.14,0.28,0.14,0.28,Matches,laliga,2024/25
403,Jesús Navas,es ESP,"FW,MF",Sevilla,38,1985,15,3,424,4.7,1,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,13,23,48,0.21,0.00,0.21,0.21,0.21,0.11,0.11,0.22,0.11,0.22,Matches,laliga,2024/25
404,Yvan Neyou,cm CMR,MF,Leganés,27,1997,30,27,"2,312",25.7,1,1,2,1,0,0,14,0,0.6,0.6,0.6,1.3,24,96,30,0.04,0.04,0.08,0.04,0.08,0.03,0.03,0.05,0.03,0.05,Matches,laliga,2024/25
405,Tanguy Nianzou,fr FRA,DF,Sevilla,22,2002,6,6,518,5.8,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,4,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,laliga,2024/25
406,Saúl Ñíguez,es ESP,MF,Sevilla,29,1994,24,17,"1,553",17.3,1,6,7,1,0,0,8,1,2.8,2.8,2.5,5.3,13,66,39,0.06,0.35,0.41,0.06,0.41,0.16,0.14,0.31,0.16,0.31,Matches,laliga,2024/25
407,Tamás Nikitscher,hu HUN,"MF,DF",Valladolid,24,1999,13,9,858,9.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,13,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,laliga,2024/25
408,Adrian Niño,es ESP,FW,Atlético Madrid,20,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,1.44,0.00,1.44,1.44,1.44,Matches,laliga,2024/25
409,Hugo Novoa,es ESP,"DF,MF",Alavés,21,2003,5,2,237,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,7,2,10,0.00,0.00,0.00,0.00,0.00,0.18,0.07,0.26,0.18,0.26,Matches,laliga,2024/25
410,Randy Nteka,ao ANG,FW,Rayo Vallecano,26,1997,24,16,"1,129",12.5,3,0,3,3,0,0,6,0,2.6,2.6,0.5,3.1,10,8,44,0.24,0.00,0.24,0.24,0.24,0.21,0.04,0.25,0.21,0.25,Matches,laliga,2024/25
411,Unai Núñez,es ESP,DF,Athletic Club,27,1997,10,7,645,7.2,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,2,26,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,laliga,2024/25
412,Ørjan Nyland,no NOR,GK,Sevilla,33,1990,30,30,"2,673",29.7,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,laliga,2024/25
413,Allan Nyom,cm CMR,"DF,MF",Getafe,36,1988,20,10,887,9.9,1,2,3,1,0,0,4,0,0.5,0.5,0.3,0.8,5,22,21,0.10,0.20,0.30,0.10,0.30,0.05,0.03,0.09,0.05,0.09,Matches,laliga,2024/25
414,Jan Oblak,si SVN,GK,Atlético Madrid,31,1993,36,36,"3,240",36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
415,Lucas Ocampos,ar ARG,FW,Sevilla,30,1994,2,2,175,1.9,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,5,7,20,0.00,0.51,0.51,0.00,0.51,0.08,0.17,0.25,0.08,0.25,Matches,laliga,2024/25
416,Álvaro Odriozola,es ESP,DF,Real Sociedad,28,1995,2,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
417,Thiago Ojeda,ar ARG,MF,Villarreal,21,2003,1,0,8,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches,laliga,2024/25
418,Aingeru Olabarrieta,es ESP,FW,Athletic Club,18,2005,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
419,Olasagasti,es ESP,MF,Real Sociedad,23,2000,22,7,857,9.5,1,1,2,1,0,0,2,0,0.9,0.9,0.8,1.7,11,38,41,0.11,0.11,0.21,0.11,0.21,0.10,0.08,0.18,0.10,0.18,Matches,laliga,2024/25
420,Brian Oliván,es ESP,DF,Espanyol,30,1994,17,12,"1,017",11.3,0,1,1,0,0,0,2,0,0.4,0.4,1.1,1.5,21,40,57,0.00,0.09,0.09,0.00,0.09,0.03,0.10,0.13,0.03,0.13,Matches,laliga,2024/25
421,Lucas Oliveira Rosa,br BRA,DF,Valladolid,24,2000,21,21,"1,890",21.0,0,1,1,0,0,0,6,0,0.9,0.9,2.0,2.8,31,50,74,0.00,0.05,0.05,0.00,0.05,0.04,0.09,0.13,0.04,0.13,Matches,laliga,2024/25
422,Dani Olmo,es ESP,"MF,FW",Barcelona,26,1998,25,13,"1,212",13.5,10,3,13,8,2,2,1,0,6.5,4.9,3.0,7.9,33,81,97,0.74,0.22,0.97,0.59,0.82,0.48,0.22,0.70,0.37,0.59,Matches,laliga,2024/25
423,Aimar Oroz,es ESP,MF,Osasuna,22,2001,37,35,"2,966",33.0,5,4,9,4,1,1,8,0,4.2,3.5,2.9,6.5,74,163,142,0.15,0.12,0.27,0.12,0.24,0.13,0.09,0.22,0.11,0.20,Matches,laliga,2024/25
424,Ángel Ortíz,es ESP,DF,Betis,20,2004,5,4,353,3.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,4,15,20,0.00,0.25,0.25,0.00,0.25,0.01,0.03,0.04,0.01,0.04,Matches,laliga,2024/25
425,Gabriel Osei Misehouy,nl NED,"FW,MF",Girona,19,2005,9,1,257,2.9,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,5,15,22,0.35,0.00,0.35,0.35,0.35,0.31,0.09,0.41,0.31,0.41,Matches,laliga,2024/25
426,David Otorbi,es ESP,MF,Valencia,16,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
427,Jesús Owono,gq EQG,GK,Alavés,23,2001,6,5,487,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
428,Mikel Oyarzabal,es ESP,FW,Real Sociedad,27,1997,35,28,"2,250",25.0,9,3,12,5,4,4,4,1,9.9,6.8,2.4,9.2,31,28,133,0.36,0.12,0.48,0.20,0.32,0.40,0.10,0.50,0.27,0.37,Matches,laliga,2024/25
429,Cenk Özkacar,tr TUR,DF,Valladolid,23,2000,11,8,757,8.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,15,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches,laliga,2024/25
430,Jon Pacheco,es ESP,DF,Real Sociedad,23,2001,14,9,854,9.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,12,27,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,laliga,2024/25
431,Alex Padilla,es ESP,GK,Athletic Club,20,2003,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
432,Isaac Palazón Camacho,es ESP,"MF,FW",Rayo Vallecano,29,1994,35,25,"2,162",24.0,4,4,8,4,0,0,5,0,4.7,4.7,4.4,9.2,30,117,123,0.17,0.17,0.33,0.17,0.33,0.20,0.18,0.38,0.20,0.38,Matches,laliga,2024/25
433,Aitor Paredes,es ESP,DF,Athletic Club,24,2000,23,21,"1,812",20.1,3,0,3,3,0,0,4,1,2.3,2.3,0.1,2.3,4,46,2,0.15,0.00,0.15,0.15,0.15,0.11,0.00,0.12,0.11,0.12,Matches,laliga,2024/25
434,Daniel Parejo,es ESP,MF,Villarreal,35,1989,36,26,"2,273",25.3,3,3,6,2,1,2,8,0,2.5,0.8,1.8,2.7,19,176,26,0.12,0.12,0.24,0.08,0.20,0.10,0.07,0.17,0.03,0.11,Matches,laliga,2024/25
435,Iago Parente,es ESP,DF,Valladolid,18,2006,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,laliga,2024/25
436,Álvaro Pascual,es ESP,FW,Sevilla,22,2002,8,4,408,4.5,1,0,1,1,0,0,1,0,1.1,1.1,0.0,1.1,4,3,27,0.22,0.00,0.22,0.22,0.22,0.24,0.01,0.25,0.24,0.25,Matches,laliga,2024/25
437,Alfonso Pedraza,es ESP,"DF,MF",Villarreal,28,1996,12,4,460,5.1,0,2,2,0,0,0,0,0,0.5,0.5,1.4,1.9,21,9,43,0.00,0.39,0.39,0.00,0.39,0.09,0.27,0.37,0.09,0.37,Matches,laliga,2024/25
438,Pedri,es ESP,MF,Barcelona,21,2002,37,35,"2,879",32.0,4,5,9,4,0,0,3,0,2.2,2.2,7.4,9.6,92,360,136,0.13,0.16,0.28,0.13,0.28,0.07,0.23,0.30,0.07,0.30,Matches,laliga,2024/25
439,Adrià Pedrosa,es ESP,DF,Sevilla,26,1998,31,27,"2,298",25.5,1,1,2,1,0,0,7,0,0.9,0.9,1.6,2.5,41,79,96,0.04,0.04,0.08,0.04,0.08,0.04,0.06,0.10,0.04,0.10,Matches,laliga,2024/25
440,Pejiño,es ESP,FW,Las Palmas,28,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches,laliga,2024/25
441,Andy Pelmard,fr FRA,DF,Las Palmas,24,2000,4,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches,laliga,2024/25
442,Iñaki Peña,es ESP,GK,Barcelona,25,1999,16,15,"1,396",15.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
443,Rubén Peña,es ESP,"FW,DF",Osasuna,33,1991,25,7,775,8.6,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,18,27,57,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,Matches,laliga,2024/25
444,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,29,1995,28,15,"1,500",16.7,3,6,9,3,0,0,3,0,3.8,3.8,4.8,8.6,76,60,159,0.18,0.36,0.54,0.18,0.54,0.23,0.29,0.52,0.23,0.52,Matches,laliga,2024/25
445,Peque,es ESP,"MF,FW",Sevilla,21,2002,26,14,"1,134",12.6,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,14,35,44,0.08,0.08,0.16,0.08,0.16,0.20,0.10,0.29,0.20,0.29,Matches,laliga,2024/25
446,Ayoze Pérez,es ESP,FW,Villarreal,31,1993,30,22,"1,970",21.9,19,2,21,19,0,0,4,0,12.7,12.7,3.0,15.7,59,73,124,0.87,0.09,0.96,0.87,0.96,0.58,0.13,0.71,0.58,0.71,Matches,laliga,2024/25
447,Carles Pérez,es ESP,"MF,FW",Getafe,26,1998,27,15,"1,431",15.9,3,0,3,3,0,0,2,0,2.4,2.4,1.5,3.9,31,20,77,0.19,0.00,0.19,0.19,0.19,0.15,0.10,0.24,0.15,0.24,Matches,laliga,2024/25
448,Francisco Perez,es ESP,"FW,MF",Valencia,21,2002,26,4,570,6.3,0,0,0,0,0,0,1,0,0.3,0.3,2.6,2.9,24,13,71,0.00,0.00,0.00,0.00,0.00,0.05,0.40,0.45,0.05,0.45,Matches,laliga,2024/25
449,Kike Pérez,es ESP,MF,Valladolid,27,1997,19,14,"1,191",13.2,2,0,2,2,0,0,6,0,2.1,2.1,1.0,3.1,19,67,28,0.15,0.00,0.15,0.15,0.15,0.16,0.08,0.24,0.16,0.24,Matches,laliga,2024/25
